"delivery_id","delivery_type","delivery_status","delivery_datetime","user_id","order_detail_id","shipper_id","product_id"
3893,"Same-Day","Delivered","2023-08-23 21:33:22.902936",554895,7982,NA,3212
7737,"Standard","Delivered","2023-07-19 10:10:10.862515",555187,7288,9271,4332
6616,"Same-Day","Delivered","2023-03-01 21:46:20.994431",555187,6149,NA,1912
9079,"Express","Delivered","2023-10-25 05:58:00.648907",556079,3684,7062,4562
7906,"Same-Day","Delivered","2023-03-01 04:02:55.124786",556134,2993,NA,9007
9561,"Standard","Delivered","2023-06-26 14:04:00.128866",556134,2693,9271,7043
9828,"Express","Delivered","2023-06-07 18:15:37.909879",556134,5327,NA,9011
9047,"Same-Day","Delivered","2023-07-26 00:01:21.041906",557098,7482,9695,1842
6510,"Express","Delivered","2023-12-01 09:21:42.169079",557098,6041,NA,4986
1941,"Express","Delivered","2023-07-21 00:55:30.048081",557098,7634,2449,5791
7228,"Pickup","Delivered","2023-12-05 08:17:14.6425",558597,2269,9271,8522
4891,"Standard","Delivered","2023-05-25 13:06:45.954634",558597,5589,7505,3448
1342,"Standard","Delivered","2023-07-30 18:46:22.546042",558597,3077,NA,9373
6146,"Express","Delivered","2023-12-03 09:06:36.916234",559856,2692,NA,4650
3403,"Same-Day","Delivered","2023-05-18 08:29:54.332425",559856,4533,9271,2972
5873,"Same-Day","Delivered","2023-08-18 23:27:24.680552",559856,6463,NA,1078
3060,"Express","Delivered","2023-03-20 12:34:02.333863",560185,4022,2666,3647
9591,"Pickup","Delivered","2023-01-29 02:40:01.911769",563472,4390,NA,2599
5735,"Same-Day","Delivered","2023-05-29 10:46:15.753287",563472,8768,7062,1525
7157,"Same-Day","Delivered","2023-12-10 16:03:19.682388",563472,7553,4833,3560
6834,"Express","Delivered","2023-01-26 16:01:13.662411",563899,8111,NA,7796
1613,"Same-Day","Delivered","2023-11-22 14:08:47.555933",563899,6805,9271,9639
4250,"Same-Day","Delivered","2023-03-26 22:23:01.144778",563899,4650,4833,3667
6552,"Same-Day","Delivered","2023-05-04 20:00:55.918298",564174,7086,NA,9070
4738,"Express","Delivered","2023-07-25 13:31:03.275195",564174,5895,NA,3444
8686,"Same-Day","Delivered","2023-03-13 22:21:52.121918",565016,5822,NA,5674
6535,"Standard","Delivered","2023-03-15 10:35:38.027416",565016,3132,9271,7434
2740,"Same-Day","Delivered","2023-07-06 21:47:07.302629",565422,1733,2449,4655
8080,"Pickup","Delivered","2023-06-23 12:14:57.570851",565422,5964,NA,9005
1347,"Pickup","Delivered","2023-12-05 10:16:24.188714",565422,4499,2666,3491
8457,"Express","Delivered","2023-10-16 15:49:14.673292",565561,2439,NA,9907
1671,"Standard","Delivered","2023-03-18 09:01:17.876987",565671,7578,9695,6167
4653,"Pickup","Delivered","2023-05-09 22:01:52.587588",565671,1455,4833,5664
1534,"Standard","Delivered","2023-07-05 23:18:59.650883",566374,2669,NA,6398
4125,"Same-Day","Delivered","2023-08-13 15:22:56.027479",566409,9519,NA,1162
7851,"Express","Delivered","2023-09-10 10:26:26.883433",566409,6756,NA,4137
7355,"Standard","Delivered","2023-05-19 09:21:32.775808",567276,6303,7062,6937
4558,"Same-Day","Delivered","2023-04-23 19:24:08.555638",567276,9115,NA,6619
4392,"Express","Delivered","2023-06-15 02:34:10.837632",567276,2875,NA,2991
6744,"Same-Day","Delivered","2023-05-08 10:51:38.144659",568100,9489,1283,3197
2468,"Pickup","Delivered","2023-12-13 02:32:31.17044",568100,3382,9271,5669
1708,"Express","Delivered","2023-09-30 04:47:06.505537",568100,7941,7708,4611
3125,"Pickup","Delivered","2023-04-17 23:43:49.467063",568386,5996,1283,8140
5909,"Same-Day","Delivered","2023-10-08 20:53:07.907425",568386,3447,1283,4307
5206,"Pickup","Delivered","2023-12-13 11:50:33.137595",568386,1553,7505,2160
9442,"Standard","Delivered","2023-02-03 08:28:23.660799",568488,8600,NA,3273
6801,"Express","Out for Delivery",NA,568488,3905,NA,4083
1880,"Same-Day","Delivered","2023-03-23 18:58:11.129424",568488,7957,2666,6765
3228,"Same-Day","Delivered","2023-04-07 18:15:11.780289",569204,1122,NA,2238
6596,"Same-Day","Delivered","2023-05-02 08:27:15.987599",569204,9007,NA,8598
6476,"Same-Day","Delivered","2023-04-24 11:20:36.216201",569517,2164,9271,1437
5064,"Standard","Delivered","2023-02-02 09:54:03.778785",569517,1093,4833,6021
8614,"Express","Delivered","2023-10-16 15:51:21.195679",569578,3511,NA,7529
5933,"Standard","Delivered","2023-06-27 04:03:55.739585",569578,9742,NA,8041
7937,"Pickup","Delivered","2023-10-18 23:02:55.349113",569578,2826,NA,4153
7296,"Standard","Delivered","2023-09-10 23:30:54.250587",570145,6401,7505,9959
3602,"Pickup","Delivered","2023-04-17 01:44:04.358969",570483,6342,NA,2042
7955,"Same-Day","Delivered","2023-08-08 23:48:55.054582",570483,4707,2666,7594
9503,"Standard","Delivered","2023-11-16 17:29:17.017681",570483,4292,NA,1331
4619,"Pickup","Out for Delivery","2023-12-25 17:24:03.914652",571614,9238,7587,4106
4277,"Standard","Delivered","2023-05-06 18:42:00.486289",571614,4451,NA,9417
6514,"Express","Delivered","2023-06-01 15:51:41.41108",571614,2051,NA,9800
6360,"Standard","Delivered","2023-03-16 14:54:11.656084",576171,6709,NA,1595
3982,"Pickup","Delivered","2023-04-09 22:44:34.811167",576171,8549,4833,8589
3513,"Same-Day","Delivered","2023-06-19 22:16:04.021875",576171,7524,4833,5905
2907,"Standard","Delivered","2023-02-21 02:54:55.723577",578618,5816,NA,6104
6855,"Same-Day","Delivered","2023-09-18 15:30:21.862377",578618,7869,1283,9360
7032,"Express","Delivered","2023-02-14 14:56:51.427174",583856,7343,9695,9260
3263,"Standard","Delivered","2023-02-19 23:14:34.4521",583856,9157,NA,8138
8577,"Same-Day","Delivered","2023-05-10 19:33:46.777225",584709,7478,9271,3587
3262,"Same-Day","Delivered","2023-01-19 14:51:05.697044",584709,7126,NA,5834
8536,"Pickup","Delivered","2023-11-07 15:09:51.181746",585223,3836,7062,9779
9189,"Express","Delivered","2023-02-12 19:59:41.098446",585223,1785,2449,7561
1704,"Standard","Delivered","2023-07-05 09:14:22.609825",585223,7349,NA,7884
3294,"Standard","Delivered","2023-11-09 21:51:43.210587",587630,7966,2666,5538
1827,"Express","Delivered","2023-02-27 21:13:41.292628",587630,3093,NA,2335
3953,"Same-Day","Delivered","2023-03-18 11:29:57.899636",588265,8108,NA,7033
5697,"Express","Delivered","2023-09-17 21:52:33.297602",588265,4675,7505,6658
1684,"Same-Day","Delivered","2023-03-17 10:08:22.443268",588265,3761,7708,8661
1250,"Pickup","Delivered","2023-08-08 20:53:45.186925",589494,8551,NA,3440
9838,"Pickup","Delivered","2023-12-09 20:47:05.651595",589494,7004,2666,2528
7263,"Standard","Delivered","2023-08-10 05:36:46.28179",589494,4505,4833,1863
5408,"Express","Delivered","2023-04-18 19:02:58.450759",589553,2953,4833,8833
4971,"Standard","Delivered","2023-05-13 14:05:45.665751",589553,6253,NA,2292
1273,"Same-Day","Delivered","2023-04-12 13:07:27.194503",590371,4235,9695,6625
4976,"Pickup","Delivered","2023-09-13 23:12:35.327862",590580,4209,NA,2204
7292,"Pickup","Delivered","2023-11-18 12:58:42.049413",590580,7060,NA,8692
3081,"Express","Delivered","2023-07-29 08:04:26.948636",590580,7083,7062,5973
8814,"Standard","Delivered","2023-02-04 08:38:22.388209",591013,9043,NA,7783
2911,"Same-Day","Pending",NA,591013,4827,2449,7255
9866,"Express","Delivered","2023-05-27 14:08:30.533092",591013,5295,1283,7754
6132,"Standard","Delivered","2023-12-04 05:09:43.335936",591537,6419,7062,4185
3669,"Standard","Delivered","2023-09-27 19:47:26.567508",591537,3465,NA,6185
1594,"Express","Delivered","2023-12-05 23:48:38.248035",591537,5158,NA,5617
4446,"Same-Day","Delivered","2023-06-12 10:10:00.166456",591854,3230,7062,5408
2348,"Pickup","Delivered","2023-07-31 11:41:10.208441",593772,2131,2449,7219
3489,"Same-Day","Delivered","2023-11-19 20:17:33.130853",593772,9611,NA,6962
4192,"Standard","Delivered","2023-08-22 15:05:43.588521",593772,2617,NA,8552
1180,"Same-Day","Delivered","2023-10-26 03:08:07.335739",594329,6170,9271,7521
6635,"Standard","Delivered","2023-04-20 02:36:03.30729",594329,4287,9695,5092
2452,"Express","Delivered","2023-10-15 10:11:45.336998",594329,2824,2666,6177
8064,"Express","Delivered","2023-05-19 16:57:38.201225",595897,3741,7505,9996
9159,"Same-Day","Delivered","2023-02-15 15:59:25.617453",595897,3756,4833,7228
5587,"Standard","Delivered","2023-06-02 21:38:23.143231",595897,4073,7587,9244
1286,"Same-Day","Delivered","2023-05-24 12:12:38.465067",596551,4143,1283,1413
2133,"Same-Day","Delivered","2023-07-03 06:14:20.351037",596551,8780,NA,3077
4502,"Pickup","Delivered","2023-01-27 22:12:04.44661",597050,1588,NA,9278
1649,"Same-Day","Delivered","2023-09-04 21:54:55.223688",597050,1075,9271,8119
9003,"Pickup","Delivered","2023-03-30 04:54:34.683351",597050,3336,4833,8949
6667,"Standard","Delivered","2023-09-11 23:51:00.051611",598632,9210,NA,8162
2986,"Express","Pending",NA,598997,8542,NA,5205
6440,"Standard","Delivered","2023-08-04 16:03:26.603774",599180,8537,9695,8037
9958,"Express","Delivered","2023-11-07 04:24:00.342204",599180,1015,NA,8043
3865,"Express","Delivered","2023-02-11 20:57:44.735515",599180,4644,7062,6757
3641,"Standard","Delivered","2023-04-09 13:31:43.857614",601530,2475,7062,1073
5204,"Same-Day","Delivered","2023-02-08 17:53:02.21667",601530,4327,7062,5090
1257,"Pickup","Delivered","2023-10-30 18:11:59.024746",601530,7547,7708,5422
8950,"Express","Delivered","2023-09-02 10:47:05.946356",602962,3498,NA,3259
2013,"Standard","Delivered","2023-03-14 20:13:22.213626",602962,2200,NA,3625
2480,"Standard","Delivered","2023-03-30 06:11:14.575842",602962,4378,7505,6215
3279,"Standard","Delivered","2023-08-25 07:08:25.819653",603361,4154,NA,7468
6740,"Express","Delivered","2023-04-21 20:43:07.789256",603361,3834,9271,2386
7129,"Express","Pending","2023-12-19 17:13:10.580718",607536,3698,NA,8890
2934,"Express","Delivered","2023-02-23 14:29:56.306062",607536,2498,7587,4865
4592,"Standard","Delivered","2023-05-10 12:12:16.688863",607536,5716,9271,3864
2582,"Pickup","Delivered","2023-04-26 17:55:19.449279",608380,5055,NA,9273
9648,"Pickup","Delivered","2023-02-22 15:25:03.605222",608380,7896,7062,3010
5529,"Same-Day","Delivered","2023-10-12 05:29:14.420411",608670,7509,4833,3625
2913,"Standard","Delivered","2023-04-01 19:00:10.966634",608670,7949,NA,3871
8389,"Express","Delivered","2023-02-25 00:27:05.542662",608941,7684,4833,6368
7571,"Express","Delivered","2023-05-01 22:44:01.51344",608941,6507,7708,1578
9528,"Standard","Delivered","2023-06-04 03:35:33.705566",608941,9906,NA,8524
4794,"Express","Delivered","2023-09-21 14:01:53.803943",610189,4302,7062,6257
9980,"Express","Delivered","2023-10-22 02:25:09.769797",610189,1021,NA,4567
5586,"Pickup","Delivered","2023-06-24 05:58:11.033542",610189,3766,2666,3322
2372,"Express","Delivered","2023-02-06 05:34:50.422773",610690,2408,NA,4255
9480,"Pickup","Delivered","2023-10-13 21:03:48.490251",610690,7983,7062,4966
2451,"Standard","Delivered","2023-04-22 11:20:46.614233",610690,5611,2666,1646
4019,"Standard","Delivered","2023-10-18 09:20:53.233717",610734,8829,7587,2284
2329,"Same-Day","Delivered","2023-10-23 17:51:26.338533",611970,6690,7587,3572
7926,"Standard","Delivered","2023-12-04 23:54:11.468859",612019,3716,1283,1155
5440,"Pickup","Delivered","2023-02-15 21:12:47.470188",612019,8157,4833,2106
1910,"Pickup","Delivered","2023-09-17 00:31:27.765178",612019,2620,NA,3340
1144,"Express","Delivered","2023-04-21 09:59:09.031605",612121,1094,2449,9198
7784,"Same-Day","Delivered","2023-03-17 05:51:09.885776",612696,3822,NA,7350
8053,"Same-Day","Pending","2023-12-24 10:41:24.362251",612696,6440,NA,8393
6376,"Same-Day","Delivered","2023-08-23 07:59:56.402608",612696,7439,NA,4617
8629,"Standard","Delivered","2023-03-27 19:59:08.822782",613837,5303,2666,7823
7635,"Express","Delivered","2023-02-22 07:44:20.021044",613837,8279,2449,3977
4121,"Pickup","Delivered","2023-02-03 19:15:10.074169",613837,8827,7505,7105
7019,"Express","Delivered","2023-10-22 13:07:21.427888",614224,6307,2666,7813
3722,"Express","Delivered","2023-07-31 11:03:35.19432",614643,4087,4833,5617
8367,"Standard","Delivered","2023-08-25 05:29:36.101102",614643,5697,2449,5013
7537,"Express","Delivered","2023-03-30 20:24:10.491542",614643,7116,2666,3037
9292,"Express","Delivered","2023-06-05 22:29:43.881842",615480,6659,1283,6063
6378,"Express","Delivered","2023-06-18 20:20:40.328792",615480,7398,NA,4078
3732,"Express","Delivered","2023-10-29 23:24:25.925858",615480,5576,NA,8151
9532,"Express","Delivered","2023-03-24 00:22:16.825539",617121,1852,9271,9409
6704,"Standard","Delivered","2023-09-13 05:27:46.501777",617121,1539,9695,4800
5634,"Express","Delivered","2023-04-16 08:51:07.549337",617121,1014,NA,6280
7686,"Express","Delivered","2023-07-02 16:54:34.876792",617504,9778,2449,4480
6457,"Pickup","Delivered","2023-09-13 01:18:02.903206",617504,1252,NA,2195
7628,"Same-Day","Delivered","2023-08-17 01:00:47.294359",617753,5200,NA,7457
9369,"Pickup","Delivered","2023-12-15 12:36:42.206764",617753,4256,NA,4854
8183,"Express","Delivered","2023-02-26 16:23:33.979321",618235,8969,2449,8012
1315,"Standard","Delivered","2023-02-27 12:12:23.47567",618465,3963,1283,7005
5184,"Pickup","Delivered","2023-06-09 22:15:18.730248",618465,1353,NA,5285
7036,"Pickup","Delivered","2023-12-08 07:16:14.371104",618465,8070,NA,4751
3102,"Same-Day","Delivered","2023-09-12 21:15:32.340225",619202,5974,NA,8124
7570,"Same-Day","Pending",NA,619202,8888,NA,6694
4422,"Standard","Delivered","2023-05-02 07:35:07.885858",619202,8843,NA,9722
5885,"Same-Day","Delivered","2023-05-16 11:44:13.164762",619861,6304,2666,6877
1526,"Pickup","Delivered","2023-06-10 23:33:32.212716",619861,5503,7505,5281
7303,"Pickup","Delivered","2023-06-29 11:26:11.078094",619861,1971,NA,3935
4337,"Pickup","Delivered","2023-07-23 22:07:42.115304",622910,3258,1283,9158
7238,"Express","Delivered","2023-04-07 10:53:03.166527",623419,4585,NA,4477
8097,"Same-Day","Delivered","2023-02-03 12:01:53.837765",623419,1097,NA,7156
5548,"Pickup","Delivered","2023-03-20 12:13:02.005515",623419,9864,4833,2934
3912,"Same-Day","Delivered","2023-02-01 03:33:14.650114",627156,9518,NA,7563
3268,"Standard","Delivered","2023-10-01 21:41:14.464953",627387,8766,7708,7898
8311,"Pickup","Delivered","2023-01-29 07:58:31.700512",627387,3285,NA,2457
1732,"Standard","Delivered","2023-03-08 03:07:36.163247",628174,4601,7505,7675
8755,"Pickup","Delivered","2023-03-07 00:56:47.626136",628326,6990,NA,9050
7410,"Pickup","Delivered","2023-06-29 20:30:20.803173",628326,5532,NA,3847
6252,"Standard","Delivered","2023-02-03 09:55:15.333717",628326,4284,7708,1078
4186,"Same-Day","Delivered","2023-11-17 08:24:06.224617",629772,4945,NA,6114
2174,"Standard","Delivered","2023-05-27 14:12:15.447925",629772,6632,NA,3747
7141,"Same-Day","Delivered","2023-10-31 14:13:08.129032",629772,5313,NA,8374
8001,"Same-Day","Delivered","2023-05-20 09:08:27.349692",630175,6022,2449,6837
3116,"Same-Day","Delivered","2023-01-17 15:22:32.4575",630465,8648,2666,9300
9878,"Same-Day","Delivered","2023-01-20 23:07:06.446805",630465,9785,NA,6873
3432,"Pickup","Delivered","2023-12-15 08:05:29.701182",630465,2914,NA,8191
5692,"Express","Delivered","2023-06-18 16:01:00.469624",630467,7961,NA,1139
1788,"Pickup","Delivered","2023-10-13 22:34:56.197247",630467,1279,9271,6788
6281,"Express","Delivered","2023-02-22 19:21:25.177928",630603,2625,7505,2485
6035,"Express","Delivered","2023-02-23 13:10:45.953856",630603,1437,NA,5945
4882,"Standard","Delivered","2023-11-13 13:52:06.106044",630603,2775,7062,6100
1921,"Express","Delivered","2023-10-31 08:22:42.799541",631049,9584,4833,1071
7688,"Standard","Delivered","2023-11-27 04:37:36.381431",631049,3573,NA,6681
7678,"Same-Day","Delivered","2023-04-13 01:23:33.785036",631049,9224,NA,4697
7614,"Express","Delivered","2023-05-30 02:50:55.434718",631819,3566,NA,3136
4297,"Same-Day","Delivered","2023-09-16 21:14:14.886713",632817,2400,7062,9205
9272,"Pickup","Delivered","2023-03-13 01:13:59.428465",632817,6019,NA,6546
8943,"Express","Delivered","2023-09-20 10:14:57.848627",632817,3452,NA,9537
7197,"Express","Delivered","2023-04-19 02:00:48.299108",633757,4908,NA,9780
4222,"Standard","Delivered","2023-04-28 19:05:19.795959",634146,8940,7505,7746
5415,"Same-Day","Delivered","2023-07-31 09:06:37.84067",634146,7932,NA,5147
3480,"Same-Day","Delivered","2023-05-06 15:46:53.430425",634146,7039,NA,1867
4343,"Same-Day","Delivered","2023-10-22 16:47:45.702105",634763,9918,7505,1095
1713,"Standard","Delivered","2023-06-21 01:47:05.779067",635533,1869,7708,6902
2605,"Express","Delivered","2023-07-26 10:52:10.576187",635533,7906,NA,1402
2892,"Same-Day","Delivered","2023-06-08 06:05:02.06704",636642,7841,9695,6859
5656,"Pickup","Delivered","2023-10-27 12:24:35.78069",636769,2141,1283,1034
7188,"Same-Day","Delivered","2023-05-23 05:50:59.405869",636769,4010,NA,2363
5899,"Same-Day","Delivered","2023-04-26 22:01:59.058101",636769,2898,1283,6901
2365,"Express","Delivered","2023-04-25 21:44:46.180823",637165,4542,NA,6461
8688,"Pickup","Delivered","2023-05-21 19:03:01.707872",637165,1961,NA,1024
1679,"Standard","Delivered","2023-07-02 01:18:25.198579",637625,7215,NA,3585
7048,"Same-Day","Delivered","2023-06-03 09:42:48.166416",637625,6290,NA,7929
3576,"Standard","Delivered","2023-12-14 06:14:55.167363",638501,2142,4833,9461
3674,"Standard","Delivered","2023-07-07 20:24:54.550587",638501,8899,9695,1469
3687,"Pickup","Delivered","2023-04-27 08:34:33.412867",638501,8106,7587,4478
7864,"Standard","Delivered","2023-11-30 06:51:21.519274",639019,4750,2449,4332
2415,"Same-Day","Delivered","2023-06-02 17:42:10.198742",639019,4443,7062,1034
6539,"Same-Day","Delivered","2023-10-15 12:10:54.479874",639019,8343,NA,9854
5073,"Pickup","Delivered","2023-04-27 18:04:20.255458",639316,7727,NA,8096
1659,"Standard","Delivered","2023-08-09 04:11:57.283966",639368,6974,9271,2737
3960,"Express","Delivered","2023-11-04 07:06:00.729251",639368,9532,2666,2522
7437,"Pickup","Out for Delivery",NA,640482,8100,1283,6960
2972,"Pickup","Delivered","2023-06-08 07:31:00.914415",640482,7443,1283,4850
9285,"Standard","Delivered","2023-09-19 01:38:40.876636",640482,1028,7505,3709
5104,"Pickup","Delivered","2023-10-10 15:15:59.507952",640529,9516,NA,3740
6491,"Standard","Delivered","2023-04-23 06:16:47.305842",640529,2934,NA,9832
1655,"Same-Day","Delivered","2023-03-09 01:24:01.798704",640529,4874,NA,6964
1295,"Pickup","Delivered","2023-09-14 22:56:47.629542",640550,3934,NA,9030
3460,"Same-Day","Delivered","2023-02-25 01:33:24.902047",640550,8381,1283,9710
4369,"Pickup","Delivered","2023-07-29 14:36:24.576698",640550,9392,7062,5973
6184,"Pickup","Delivered","2023-08-22 10:19:52.121945",641087,1537,7708,3202
7750,"Express","Delivered","2023-05-13 04:42:00.408867",641087,5952,NA,1533
9681,"Same-Day","Delivered","2023-06-21 19:04:25.1039",641087,2785,NA,9867
4553,"Express","Delivered","2023-11-18 12:15:34.21857",644913,6327,1283,2763
3587,"Express","Delivered","2023-05-28 00:41:53.608494",644913,7419,7505,2379
3073,"Same-Day","Delivered","2023-04-08 10:49:43.835562",644913,6215,1283,3441
4348,"Standard","Delivered","2023-08-07 14:19:26.00936",645028,4080,9271,6181
6728,"Standard","Delivered","2023-02-19 15:49:35.242462",645028,1560,2449,5067
7327,"Standard","Delivered","2023-11-11 07:29:33.070575",646650,6328,2449,7954
9949,"Pickup","Delivered","2023-05-04 18:55:36.016124",646650,9585,NA,2707
9977,"Pickup","Delivered","2023-06-25 11:17:39.151862",646650,8923,NA,9415
8894,"Express","Delivered","2023-12-09 17:12:16.138205",647426,5444,NA,3591
1410,"Same-Day","Delivered","2023-08-09 02:20:34.801724",647426,5596,NA,3383
3585,"Standard","Delivered","2023-08-03 12:22:46.863819",647426,6269,NA,4687
8666,"Standard","Delivered","2023-10-06 01:36:09.988719",649868,2747,NA,6719
3075,"Express","Delivered","2023-03-23 04:27:24.515669",649868,6442,NA,1580
3144,"Standard","Delivered","2023-05-20 04:04:47.053891",649868,2907,1283,6534
7116,"Standard","Delivered","2023-10-04 20:32:08.444029",650883,7687,7505,5520
1681,"Standard","Delivered","2023-03-06 18:41:12.983307",650883,6784,NA,7456
1805,"Same-Day","Delivered","2023-11-22 06:59:29.225662",651170,2847,NA,9289
6595,"Standard","Delivered","2023-10-24 18:59:01.503603",651483,6305,NA,3820
9790,"Standard","Delivered","2023-07-07 13:01:08.776741",651483,5553,NA,3670
4460,"Pickup","Delivered","2023-06-01 10:16:50.249868",651483,2540,NA,7881
8831,"Express","Delivered","2023-02-06 18:08:29.441916",651615,2118,NA,3949
5317,"Express","Delivered","2023-03-18 16:48:10.544377",651617,4343,4833,1019
2581,"Same-Day","Delivered","2023-09-11 05:35:30.556432",652492,7750,7708,8312
4126,"Pickup","Delivered","2023-10-10 16:15:41.302445",653377,7900,NA,5317
5106,"Standard","Delivered","2023-09-15 00:39:30.647934",654186,3646,NA,1547
6238,"Pickup","Delivered","2023-11-18 23:42:34.358478",654186,4241,2666,3933
3807,"Pickup","Delivered","2023-08-17 16:36:58.920178",654186,3807,NA,6109
5553,"Pickup","Delivered","2023-09-21 17:48:09.965066",654903,8371,NA,3396
5153,"Express","Delivered","2023-10-04 12:21:28.052157",654903,4687,1283,6906
4453,"Express","Delivered","2023-05-24 03:48:16.333596",656376,9716,2449,5250
7827,"Express","Delivered","2023-08-28 10:38:54.022672",656376,7122,NA,7805
6774,"Pickup","Delivered","2023-11-23 17:57:02.845861",656376,6758,7062,9489
5748,"Standard","Delivered","2023-04-05 02:33:47.153391",658409,4200,7587,5532
9901,"Standard","Delivered","2023-04-24 12:11:15.332466",658409,6618,NA,3147
9389,"Standard","Delivered","2023-02-11 21:03:13.404644",660199,8029,7062,5634
4300,"Express","Delivered","2023-12-01 13:29:11.856165",660199,5844,NA,3503
3042,"Pickup","Delivered","2023-02-12 03:11:37.950831",660912,6218,NA,4396
2106,"Standard","Delivered","2023-07-23 15:48:23.552688",660912,6843,NA,5870
3765,"Standard","Delivered","2023-06-14 05:10:54.491656",661297,9304,2449,8070
8255,"Same-Day","Delivered","2023-10-21 20:44:31.086793",661971,9973,NA,3309
2162,"Same-Day","Delivered","2023-06-01 07:24:20.770398",661971,8490,7708,1544
6372,"Express","Delivered","2023-08-05 01:38:19.315014",662103,7739,7505,2602
9216,"Same-Day","Delivered","2023-02-25 11:05:03.902308",662103,1624,2449,9252
9895,"Standard","Delivered","2023-03-14 11:13:22.98051",662103,9852,NA,9713
9423,"Express","Delivered","2023-01-20 11:54:46.331716",662390,7866,2449,9948
3623,"Pickup","Delivered","2023-10-24 12:52:03.626167",662390,3546,4833,1692
6153,"Same-Day","Delivered","2023-05-28 09:16:02.024434",662390,8402,2666,4692
2063,"Pickup","Delivered","2023-10-15 08:40:37.571986",663023,5225,9695,1916
3628,"Standard","Delivered","2023-06-22 06:00:11.052565",663023,2372,NA,5716
1916,"Pickup","Delivered","2023-08-10 11:39:24.648402",663023,2758,NA,8733
9440,"Same-Day","Delivered","2023-02-01 10:07:10.226903",663132,8962,NA,9057
9538,"Same-Day","Delivered","2023-04-14 14:31:46.742679",663132,4426,4833,7244
1911,"Same-Day","Delivered","2023-01-30 11:18:04.428591",663132,2975,9695,7312
9419,"Express","Delivered","2023-11-22 00:00:09.850198",664916,2504,NA,5962
5646,"Express","Delivered","2023-10-25 09:13:48.124336",664916,1483,NA,7495
1630,"Same-Day","Delivered","2023-10-03 10:13:00.960667",665590,5585,7708,4531
6000,"Express","Delivered","2023-11-04 11:19:26.017185",665590,8462,NA,3572
2245,"Express","Delivered","2023-06-12 06:30:04.82624",665754,3791,7587,6515
5907,"Express","Delivered","2023-09-28 23:42:51.405519",665754,9415,9695,7473
5056,"Same-Day","Delivered","2023-07-04 08:02:26.223944",666020,8611,4833,8545
8777,"Same-Day","Delivered","2023-08-24 04:11:15.963671",666020,6964,NA,9289
4519,"Express","Delivered","2023-12-01 04:04:43.609533",666332,2783,NA,6687
2318,"Express","Delivered","2023-06-24 10:37:40.920634",666332,6380,NA,3456
1648,"Pickup","Delivered","2023-12-06 14:50:09.214772",667087,2998,7505,2862
8538,"Standard","Delivered","2023-07-08 10:45:07.049013",667087,4427,2449,6656
9302,"Pickup","Delivered","2023-03-06 07:14:53.270881",667087,2735,NA,7907
7704,"Pickup","Delivered","2023-06-17 04:52:25.669426",667343,9964,NA,7578
3371,"Pickup","Delivered","2023-05-02 01:28:14.583955",667707,8276,NA,3510
3610,"Pickup","Delivered","2023-11-06 08:21:23.014257",667707,7683,7587,9134
6279,"Standard","Delivered","2023-03-27 11:44:51.242387",667872,8255,NA,4325
3426,"Same-Day","Delivered","2023-09-27 23:53:30.437961",667872,9849,NA,2914
2199,"Express","Delivered","2023-08-13 17:45:52.072795",667872,4227,NA,8802
4109,"Pickup","Delivered","2023-12-06 10:51:26.351039",669171,4836,7587,7391
1832,"Pickup","Delivered","2023-09-05 09:24:17.298211",669171,8570,7505,4761
6040,"Standard","Delivered","2023-04-24 02:06:33.630146",669171,6989,NA,8920
3343,"Standard","Delivered","2023-09-29 00:17:22.707179",670269,8363,NA,8094
2549,"Pickup","Delivered","2023-04-20 10:12:23.057353",672443,1505,9695,9688
3789,"Express","Delivered","2023-02-21 21:56:57.812683",672443,7663,NA,3870
1615,"Standard","Delivered","2023-09-25 01:11:35.839805",673576,1584,7708,1795
3012,"Express","Delivered","2023-10-20 04:15:31.683225",673576,5232,NA,5080
3883,"Express","Delivered","2023-11-27 15:05:49.329025",673576,6197,NA,8612
1547,"Standard","Delivered","2023-04-09 10:58:14.795132",674143,3284,NA,1000
6562,"Standard","Delivered","2023-02-11 18:49:10.74513",675513,8991,7505,3014
9825,"Express","Delivered","2023-10-16 13:45:27.077872",675824,3355,7708,5511
6915,"Pickup","Delivered","2023-10-03 07:19:33.83337",676065,6193,NA,6337
7653,"Pickup","Delivered","2023-05-22 09:42:33.643079",676065,5848,NA,5390
3754,"Same-Day","Delivered","2023-10-25 15:40:54.222898",677577,9698,NA,4418
3277,"Same-Day","Delivered","2023-04-29 09:23:21.345809",677848,1881,NA,9962
8798,"Same-Day","Delivered","2023-09-17 05:07:06.896934",678238,8782,NA,1964
1661,"Standard","Delivered","2023-04-14 07:41:54.096589",678238,5092,2449,6851
6383,"Express","Delivered","2023-09-30 01:37:03.433632",678429,3072,1283,2730
6324,"Express","Delivered","2023-09-07 06:56:14.423681",678435,3019,NA,1462
2668,"Pickup","Delivered","2023-09-18 14:06:03.392329",678435,2088,7505,3781
9475,"Express","Delivered","2023-12-06 02:59:45.273486",679650,4864,NA,8153
4150,"Standard","Delivered","2023-03-16 00:34:04.039386",679933,4703,NA,7084
7487,"Express","Delivered","2023-06-09 16:38:29.515744",679933,5916,NA,5814
7608,"Same-Day","Delivered","2023-05-02 17:29:51.795263",681747,8711,NA,2197
