"order_detail_id","product_id","order_qty","order_price","order_status","order_datetime","user_id"
2782,9326,10,3938.3,"Delivered","2023-02-18 01:41:53.495587",591005
8806,4467,3,219.96,"Delivered","2023-03-17 11:46:21.255497",591005
1776,5170,5,2050.05,"Delivered","2023-06-24 06:34:24.587755",592213
6209,6849,6,1528.14,"Delivered","2023-08-28 02:43:30.848012",592213
4380,9893,2,57.82,"Delivered","2023-07-16 19:25:41.456723",592213
2913,2049,2,427.18,"Delivered","2023-03-08 06:33:05.496774",592234
4232,5817,2,982.5,"Delivered","2023-05-09 05:24:05.943367",592234
7844,2573,6,2531.4,"Delivered","2023-05-04 23:19:37.093729",592234
2984,2688,1,206.1,"Delivered","2023-11-06 16:54:49.492826",592801
7246,3539,8,3463.6,"Delivered","2023-11-28 03:38:10.523162",592801
8264,8824,3,566.43,"Delivered","2023-03-11 05:05:03.288008",592801
9878,1102,1,463.71,"Delivered","2023-08-03 23:09:51.256915",594424
1822,6713,1,248,"Delivered","2023-05-18 20:36:24.078048",594424
9003,8895,8,3963.44,"Delivered","2023-05-06 13:29:39.446581",594424
3040,6513,5,2249.75,"Delivered","2023-06-05 13:30:51.026881",595412
2269,9951,4,1039.44,"Delivered","2023-01-27 23:21:06.775399",595412
6536,3813,8,2131.68,"Delivered","2023-05-15 01:48:53.454363",595412
2020,5502,3,541.95,"Delivered","2023-03-16 23:50:55.248941",596101
9153,3705,4,1064.52,"Delivered","2023-06-05 22:37:35.247018",596101
9993,9603,2,955.64,"Delivered","2023-09-27 07:21:36.672374",596101
3364,3406,1,235.07,"Delivered","2023-04-27 10:38:56.682062",596117
4016,2082,3,597.48,"Delivered","2023-09-29 00:02:56.82467",596117
1956,1191,2,596.4,"Delivered","2023-10-04 05:29:25.230833",596117
8268,1664,9,1464.93,"Delivered","2023-11-28 04:27:50.01016",596223
7273,3213,6,636.84,"Delivered","2023-05-07 17:27:40.385495",598233
4594,2740,10,896.3,"Delivered","2023-06-24 13:11:19.199039",598233
5132,2502,6,1785.12,"Delivered","2023-07-01 04:58:47.766891",598233
1107,7627,10,3920.5,"Delivered","2023-04-30 04:18:05.802948",598388
1839,5939,10,3582.3,"Delivered","2023-11-01 01:42:36.749305",598388
9236,5133,10,2934.3,"Delivered","2023-08-16 14:38:24.559189",598388
6102,8257,7,1687.21,"Delivered","2023-10-15 17:06:13.33446",600004
2594,1647,9,3495.51,"Delivered","2023-11-23 06:52:02.120986",600004
5524,9498,4,1796.12,"Delivered","2023-08-23 22:44:42.995935",600004
5483,4392,5,202.95,"Delivered","2023-09-28 17:20:42.21987",600244
8072,5808,10,1094.5,"Delivered","2023-01-26 19:14:10.515752",600244
5948,8604,7,2520.77,"Delivered","2023-08-06 17:04:19.277464",600244
3068,1629,6,2274.12,"Delivered","2023-09-23 22:21:16.277916",601012
2946,8375,4,1984.48,"Delivered","2023-05-22 10:38:11.945873",601575
5275,1781,9,2231.64,"Delivered","2023-11-11 18:54:31.268034",601575
7374,8675,7,98.84,"Delivered","2023-11-15 21:46:30.235841",607953
8888,4344,6,1938.36,"Delivered","2023-01-17 13:00:13.173039",607953
1154,5754,1,308.15,"Delivered","2023-01-29 15:25:32.193701",608142
8431,4881,1,44.45,"Delivered","2023-12-05 00:41:48.060345",608142
1535,6438,5,1093.65,"Delivered","2023-05-15 18:32:09.292855",608142
6169,7418,7,1977.22,"Delivered","2023-08-29 16:13:03.579281",609629
1829,1013,2,805,"Delivered","2023-02-17 13:30:41.616391",609629
6207,7359,6,79.02,"Delivered","2023-05-26 19:01:48.876443",609629
3222,7799,5,809.3,"Delivered","2023-08-08 07:22:47.262818",609654
2001,9044,3,42.12,"Delivered","2023-07-05 09:56:44.519655",609654
5907,8166,7,2817.29,"Delivered","2023-03-09 22:45:40.222903",609654
2779,4752,8,3820.56,"Delivered","2023-07-29 20:02:02.63246",610291
7977,7478,1,172.82,"Delivered","2023-02-04 19:17:04.577008",611205
8625,2019,3,1024.02,"Delivered","2023-11-06 14:34:55.362175",611205
1195,5275,8,3171.76,"Delivered","2023-11-29 12:40:29.157413",611271
7793,9780,8,2276.48,"Delivered","2023-03-25 13:43:00.235438",611937
7631,1205,2,192.7,"Delivered","2023-05-24 15:36:45.495581",611937
5528,3199,9,4354.38,"Delivered","2023-08-22 13:31:12.552574",611937
7998,6765,5,365.2,"Delivered","2023-11-02 08:23:06.939785",612767
6151,6168,4,1681.32,"Delivered","2023-08-05 18:33:19.462782",614896
7255,9045,4,766.28,"Delivered","2023-05-01 00:13:59.399309",614896
2647,6030,2,842.56,"Delivered","2023-09-10 06:45:57.060121",614896
6372,6082,3,81.27,"Delivered","2023-09-11 05:32:21.159189",615288
7216,8463,7,101.99,"Delivered","2023-11-21 20:45:40.512246",615288
7369,4791,7,642.11,"Delivered","2023-01-19 21:11:18.547114",615288
6609,4655,2,909.22,"Delivered","2023-02-19 02:52:29.980956",615774
7190,2147,10,3834.8,"Delivered","2023-06-25 13:43:18.689492",616972
9850,7782,5,1516.3,"Delivered","2023-03-02 13:32:09.735969",616972
6217,5623,5,1868.5,"Delivered","2023-04-23 10:41:47.344061",616972
7668,4505,10,2546.9,"Delivered","2023-11-23 20:56:55.308264",617688
5921,6495,3,931.41,"Delivered","2023-12-02 01:38:53.457457",617688
9803,5412,8,1158.8,"Delivered","2023-02-14 19:33:25.53934",618487
4137,3817,3,697.68,"Delivered","2023-01-28 17:02:26.511349",618487
8217,7690,1,335.59,"Delivered","2023-03-15 05:45:40.043932",619494
6220,7771,6,2631.36,"Processing","2023-12-12 12:11:45.473341",619494
3339,7912,4,843.2,"Delivered","2023-05-02 17:53:46.891422",624294
2822,3959,5,467.5,"Delivered","2023-08-17 01:04:16.669123",624294
9027,9497,6,1694.64,"Delivered","2023-07-20 16:50:37.177598",624294
7949,1645,8,3545.04,"Delivered","2023-01-29 16:03:07.636346",624481
6001,9232,6,1504.74,"Delivered","2023-10-04 03:20:50.154152",624481
9520,9624,2,824.22,"Delivered","2023-08-07 15:30:45.368948",624481
4597,6974,4,1788.52,"Delivered","2023-08-10 16:13:46.852432",624485
3374,3445,6,1106.52,"Delivered","2023-07-08 14:14:57.731978",629135
5056,1180,5,1028.65,"Delivered","2023-07-20 15:55:06.283455",629135
9393,4964,2,435.6,"Delivered","2023-08-07 14:50:58.042248",630752
9157,9907,6,1440.06,"Delivered","2023-06-29 04:35:54.498258",634060
8948,5031,1,236.87,"Delivered","2023-09-17 20:45:00.434491",634060
4363,8469,3,575.91,"Delivered","2023-07-11 03:48:26.042294",634060
3402,2146,2,614.56,"Delivered","2023-07-22 05:36:17.460743",638871
5065,9880,4,1556.24,"Delivered","2023-04-16 03:40:02.252148",638871
7871,3753,9,1685.25,"Delivered","2023-05-08 23:53:52.022917",638875
7987,1228,1,367.5,"Delivered","2023-09-25 17:11:24.451783",638875
1942,8900,8,253.76,"Delivered","2023-10-24 08:17:57.771597",638875
3606,1315,6,1471.2,"Delivered","2023-10-02 15:53:56.824367",638972
5414,4145,10,1300.6,"Delivered","2023-10-13 10:55:04.304977",639914
6227,8524,7,1743.07,"Shipped","2023-12-30 23:45:38.283491",639914
2806,6065,10,3947.7,"Delivered","2023-10-15 06:37:19.583306",639914
7946,7554,2,994.16,"Delivered","2023-02-28 06:26:13.207641",640249
1337,2216,9,4019.31,"Delivered","2023-05-08 20:56:19.91606",640249
2359,5127,8,2238.24,"Delivered","2023-06-21 10:11:50.226148",640249
5037,5455,5,55.7,"Processing","2023-12-14 23:34:02.495272",642607
8532,9990,10,482.8,"Delivered","2023-07-21 09:43:20.323615",644175
4447,8956,4,391.68,"Delivered","2023-08-20 00:20:20.260128",644254
5042,2976,2,533.68,"Delivered","2023-06-19 18:49:23.511466",644254
5956,2363,6,1799.1,"Delivered","2023-10-15 19:52:17.144065",644781
8506,9301,3,828.51,"Delivered","2023-01-09 23:05:37.168251",644781
9454,6165,8,3747.04,"Delivered","2023-10-08 11:09:22.445927",645218
7711,2844,4,815.6,"Processing","2023-12-14 14:38:55.665196",645218
7052,5282,5,2085.6,"Delivered","2023-01-14 06:02:08.405982",645263
1261,9814,4,521.16,"Delivered","2023-11-07 17:07:18.122039",645263
2293,9291,7,137.48,"Delivered","2023-03-03 03:17:20.738511",645263
9475,4034,4,1214.4,"Delivered","2023-05-25 02:28:02.350454",646053
7326,1888,7,3291.4,"Delivered","2023-09-23 05:15:11.37785",646053
9516,6074,3,808.26,"Delivered","2023-05-04 04:16:45.533177",646053
4865,6110,9,1270.71,"Delivered","2023-11-08 05:39:55.464832",646091
6429,6991,6,2082.66,"Delivered","2023-09-22 09:56:53.914333",646091
4501,1346,2,266.48,"Delivered","2023-07-06 22:56:31.184288",647052
2477,3742,1,351.38,"Delivered","2023-03-09 22:21:18.589229",647776
8567,5966,7,1231.02,"Delivered","2023-09-25 10:36:39.482042",647776
6315,5151,8,2127.6,"Delivered","2023-02-08 20:06:31.421226",647776
3647,6244,6,1362,"Delivered","2023-01-28 05:50:53.983569",648343
4926,2709,4,726.56,"Delivered","2023-03-08 21:46:26.283741",649190
7733,7663,3,422.7,"Delivered","2023-07-10 10:59:43.116862",649190
4094,1924,1,446.97,"Delivered","2023-04-20 04:10:35.417904",649190
7762,9563,8,3051.76,"Delivered","2023-06-23 03:46:47.076426",649494
9775,9175,9,3414.33,"Delivered","2023-04-29 12:04:11.498656",650023
3719,3286,3,1400.4,"Delivered","2023-07-19 20:19:36.870033",650023
6286,7213,4,1257.04,"Delivered","2023-09-08 00:53:31.552888",651751
3472,7600,5,346.3,"Delivered","2023-06-03 09:41:28.455422",651938
9076,9370,10,4334.8,"Delivered","2023-02-18 07:46:34.809772",651938
9025,6309,6,678.12,"Delivered","2023-04-02 17:34:58.107925",651938
9095,9676,1,54.15,"Delivered","2023-05-31 02:18:53.272724",652265
4184,3524,4,718.4,"Delivered","2023-10-13 17:43:05.003051",652525
9990,2586,4,1142.6,"Delivered","2023-06-15 18:37:35.348177",652525
6920,3595,1,134.54,"Delivered","2023-06-03 15:18:50.174679",653637
4782,6637,10,4245.3,"Delivered","2023-07-23 02:25:52.332692",653637
4431,1010,2,458.06,"Delivered","2023-03-01 11:11:50.123943",654857
1132,2535,5,1151.25,"Delivered","2023-11-14 21:58:33.771205",654857
4920,3084,4,1312.2,"Delivered","2023-07-05 15:29:52.766257",657081
4954,7077,2,558.9,"Delivered","2023-08-19 03:02:17.510781",659021
7731,9084,9,3070.53,"Delivered","2023-08-10 16:59:21.404648",659021
3793,2454,2,323.1,"Delivered","2023-08-25 11:17:44.955412",659610
2511,8095,9,2469.69,"Delivered","2023-06-19 20:32:56.337835",659653
7164,1255,3,129.72,"Delivered","2023-09-23 23:17:56.337849",664824
6500,2134,8,3732.48,"Processing","2023-12-16 22:16:45.277938",664824
1422,6113,5,217.5,"Delivered","2023-11-19 15:00:43.135393",664824
1811,4226,1,462.7,"Delivered","2023-09-08 15:30:45.560096",664831
4868,4316,6,1129.92,"Delivered","2023-10-22 13:26:36.537535",664831
8348,5009,2,883.74,"Delivered","2023-10-03 14:03:31.989529",666158
5423,6998,9,2237.58,"Delivered","2023-05-23 23:11:35.970127",666158
1438,9553,4,1425.6,"Delivered","2023-03-01 03:50:13.682386",666190
1469,1786,9,2992.14,"Delivered","2023-06-04 04:28:05.686317",666190
9283,2445,7,815.71,"Delivered","2023-05-12 00:54:18.932072",667062
9051,6245,2,209.16,"Delivered","2023-09-22 03:59:20.122874",667062
4334,7099,3,795.42,"Delivered","2023-04-12 15:39:54.720425",671315
5745,3618,4,319.16,"Delivered","2023-06-26 14:41:41.229738",671662
3176,5590,7,3098.34,"Delivered","2023-07-21 10:29:41.400664",672555
6482,3299,3,1233.36,"Delivered","2023-02-17 07:23:51.695218",672648
7968,2339,6,2726.76,"Delivered","2023-07-12 15:05:29.754236",672648
1305,4138,1,158.78,"Delivered","2023-04-05 03:15:59.201999",672648
6350,4947,4,1330.04,"Delivered","2023-05-22 18:42:10.064732",673925
9930,4244,8,2744.8,"Delivered","2023-11-17 13:28:24.652619",674120
3248,1687,5,1199.15,"Delivered","2023-06-28 14:33:23.160542",674120
2635,5286,3,53.91,"Delivered","2023-02-23 22:42:50.648888",674726
5819,1005,10,581.6,"Delivered","2023-03-17 05:30:23.913717",674726
4215,7013,3,943.11,"Delivered","2023-03-19 14:11:16.509722",676493
4247,6997,8,1838.72,"Delivered","2023-08-26 08:35:32.808521",676639
1939,8511,9,513.45,"Delivered","2023-05-29 02:35:44.241893",677222
7261,9744,2,963.7,"Delivered","2023-11-05 03:15:59.521329",677222
7275,6465,8,708.96,"Delivered","2023-07-01 05:41:11.368101",677496
1179,8272,10,3112.4,"Delivered","2023-09-04 09:55:44.058949",677496
5752,9803,3,73.14,"Delivered","2023-04-23 09:45:16.072293",677496
1275,4529,4,1236.12,"Delivered","2023-02-27 15:03:40.835414",678491
7732,7205,3,1421.1,"Delivered","2023-03-07 08:01:53.193606",678491
6585,6499,8,2646.8,"Delivered","2023-02-05 09:24:29.806874",678491
6417,3310,6,1526.34,"Delivered","2023-05-07 18:54:03.183696",679382
4210,3585,1,186.35,"Delivered","2023-05-23 06:49:06.333969",679382
8421,3974,2,57.42,"Delivered","2023-09-20 20:50:48.006092",680188
5396,1358,2,612.02,"Delivered","2023-02-02 07:59:25.152164",680188
8785,4916,5,96.6,"Delivered","2023-07-02 08:42:37.272685",680191
4177,2868,4,830.88,"Delivered","2023-08-30 09:09:50.589555",680227
2665,8305,10,1461.1,"Delivered","2023-02-27 07:51:22.546051",680227
4962,6460,4,1007.12,"Delivered","2023-10-16 09:08:55.989368",680227
8724,2017,8,1468.08,"Delivered","2023-02-13 20:42:18.426438",680563
4298,7596,8,255.76,"Delivered","2023-01-28 16:06:15.679864",682125
9346,6864,4,85.24,"Delivered","2023-09-03 02:03:57.062538",682125
7384,4027,9,3081.33,"Processing","2023-12-16 22:11:47.833846",685336
4384,9444,8,2800.32,"Delivered","2023-03-09 03:57:16.509705",685336
7862,5673,7,2687.09,"Delivered","2023-10-05 02:31:31.968508",689300
8112,3172,5,1530.1,"Delivered","2023-11-13 02:03:55.66154",690901
3244,6512,6,1690.08,"Delivered","2023-04-01 08:19:17.187179",691235
6478,1011,9,1477.62,"Delivered","2023-03-16 01:22:10.354509",691235
8340,8850,6,397.68,"Delivered","2023-09-20 16:52:23.975692",691576
5401,5048,10,1292.2,"Delivered","2023-04-13 04:14:52.055136",691576
3608,5779,1,172.38,"Delivered","2023-02-05 16:34:48.080393",692177
1106,9560,6,2511.54,"Delivered","2023-07-13 10:59:28.080774",692745
8010,4282,3,443.64,"Delivered","2023-07-21 02:05:35.514951",692745
4390,7666,7,2291.94,"Delivered","2023-01-28 05:47:08.123237",692745
1278,6169,6,2036.52,"Delivered","2023-08-03 21:55:53.710516",694911
1774,4089,7,3173.03,"Delivered","2023-05-22 16:11:17.501361",698511
8974,8786,10,1216.1,"Delivered","2023-10-21 19:45:05.677606",698511
4320,7259,5,1266.65,"Delivered","2023-06-16 11:15:12.778084",700841
1041,1789,2,499.2,"Delivered","2023-05-27 08:22:12.812981",700841
4587,7324,6,382.92,"Delivered","2023-06-16 10:59:21.837758",701611
8675,2058,1,115.99,"Delivered","2023-06-08 14:19:59.059975",701611
6229,5179,1,314.03,"Delivered","2023-05-18 07:43:01.784052",701611
3531,7859,10,4144.5,"Delivered","2023-11-06 15:14:41.513263",702081
8040,4415,7,554.96,"Delivered","2023-06-05 12:47:12.130565",703164
4211,1646,2,888.52,"Delivered","2023-08-29 14:57:31.990342",703164
2075,6664,1,134.62,"Delivered","2023-04-28 01:24:10.175102",704608
5596,2166,10,4493.8,"Delivered","2023-04-14 18:58:05.183832",704608
1580,6077,1,270.86,"Delivered","2023-04-16 01:00:46.639605",706898
7686,9595,3,1008.84,"Delivered","2023-04-23 06:59:37.416404",706898
4625,8015,3,192.96,"Delivered","2023-08-24 16:48:19.853379",706898
3256,2911,8,2538.56,"Delivered","2023-08-22 07:13:54.685099",708591
9302,4485,7,550.83,"Delivered","2023-01-14 11:48:06.595018",708591
9577,3787,6,989.58,"Delivered","2023-07-21 17:55:04.797216",708591
5939,5453,9,3353.22,"Delivered","2023-03-13 03:51:37.223192",708710
5206,2282,9,1741.14,"Delivered","2023-04-02 10:05:27.992494",710122
3228,8456,2,786.98,"Processing","2023-12-11 15:54:04.682059",710122
3289,4945,6,2194.5,"Delivered","2023-05-15 05:23:44.653561",710122
6496,7818,10,1154.9,"Delivered","2023-01-21 05:18:40.162515",711109
2019,9043,10,777.3,"Delivered","2023-06-19 19:29:58.16561",711109
5000,3048,2,615.42,"Delivered","2023-04-16 04:37:30.740303",711109
1326,7024,4,831,"Delivered","2023-03-30 14:03:52.560651",711305
6319,7330,9,4041.36,"Delivered","2023-04-30 15:36:15.857963",712687
8730,3467,7,580.51,"Delivered","2023-03-03 06:31:16.398473",713017
6475,9470,3,529.5,"Delivered","2023-11-13 22:14:25.884729",713017
9699,8065,3,1164.81,"Delivered","2023-05-25 14:13:48.171261",713017
3366,6924,9,3577.14,"Delivered","2023-03-29 08:20:54.68498",714008
1414,7005,8,3568.48,"Delivered","2023-05-20 12:50:16.156241",716071
9541,2826,5,1082.3,"Delivered","2023-11-09 18:51:34.682872",716071
9237,8603,9,4373.28,"Delivered","2023-12-01 05:54:06.938065",716071
2845,8693,3,269.13,"Processing","2023-12-12 21:09:21.339422",716406
8257,6150,1,258.33,"Delivered","2023-06-08 13:44:43.047795",716853
7511,3649,7,204.96,"Delivered","2023-08-24 12:15:16.317862",716853
6563,8936,9,3102.93,"Delivered","2023-11-09 10:04:44.008625",716853
1736,6018,9,2972.88,"Delivered","2023-11-17 04:48:53.100553",717535
5025,6646,3,1291.74,"Delivered","2023-11-02 16:00:28.568289",717535
7477,2016,3,1489.17,"Delivered","2023-10-30 20:18:52.771218",718397
4821,7139,8,959.04,"Delivered","2023-05-26 08:04:25.125109",718397
7823,7588,3,75.24,"Delivered","2023-01-15 22:47:31.938973",720906
9294,6847,3,156.27,"Delivered","2023-02-19 09:55:30.465057",720906
8552,9072,5,2300.35,"Delivered","2023-03-18 16:53:20.529358",720906
6624,9503,1,311.7,"Delivered","2023-02-21 15:33:45.460348",721019
2772,4914,6,1723.86,"Delivered","2023-01-18 07:26:51.749723",721019
6438,9580,4,45.44,"Delivered","2023-04-03 03:36:59.853499",721019
4093,9938,9,1340.55,"Delivered","2023-07-21 13:14:35.407268",721152
3100,1750,10,4793.4,"Delivered","2023-11-02 01:02:41.524961",721152
6993,6507,1,100.55,"Delivered","2023-08-26 23:57:17.209251",721426
7041,9869,10,959.8,"Delivered","2023-07-02 02:41:58.110716",721426
6704,4844,7,575.12,"Delivered","2023-10-10 02:42:13.786471",723236
1809,9255,3,226.02,"Delivered","2023-08-11 01:41:56.648577",723414
2625,6396,5,2371.5,"Delivered","2023-03-11 17:15:54.64561",725731
5690,2335,5,1275.85,"Delivered","2023-01-19 14:57:09.620156",725731
1019,1215,8,1944,"Delivered","2023-11-08 21:40:54.313704",725731
1828,5909,7,1662.85,"Delivered","2023-09-05 12:11:02.852852",726000
7143,1418,10,3451.2,"Delivered","2023-06-01 06:05:58.074903",726161
1386,5557,7,564.69,"Delivered","2023-05-05 21:58:24.493444",726161
4824,8490,9,931.68,"Delivered","2023-05-07 19:27:15.135233",726161
9809,8235,3,541.74,"Delivered","2023-06-30 17:11:42.547762",728602
1721,6962,10,934.5,"Delivered","2023-06-11 02:43:05.379432",728602
8477,7717,5,2243.8,"Delivered","2023-03-14 03:28:15.244275",728602
1356,4014,4,1020.2,"Delivered","2023-11-04 02:56:20.993544",729128
9135,4757,5,497,"Delivered","2023-10-31 01:52:16.770219",729128
8444,4698,6,448.02,"Delivered","2023-08-17 23:39:01.533239",729128
4751,8667,3,857.88,"Delivered","2023-05-18 02:28:35.296966",730221
3681,7863,10,873.1,"Delivered","2023-04-14 02:11:04.375408",730221
5998,2189,6,1264.92,"Delivered","2023-01-21 20:44:29.552784",730221
9348,2197,1,150.4,"Delivered","2023-11-20 09:02:04.15519",730325
7815,5672,10,439.3,"Delivered","2023-06-24 23:33:06.679722",730635
1496,2544,3,734.16,"Delivered","2023-04-06 13:58:39.730805",730635
5951,7593,9,1290.42,"Delivered","2023-11-04 00:53:12.642269",730635
2548,4785,4,1047.12,"Delivered","2023-06-19 16:28:43.012488",733383
2002,5961,3,743.67,"Delivered","2023-08-22 09:10:03.116343",733383
9760,6001,5,731,"Delivered","2023-02-26 19:44:51.388728",733577
5313,4178,5,183,"Delivered","2023-01-18 12:44:51.405921",734660
5115,5616,3,224.97,"Delivered","2023-04-03 02:12:50.529851",734784
6987,4150,3,1066.98,"Delivered","2023-09-13 11:31:03.167618",734784
9527,3927,3,1331.13,"Delivered","2023-11-04 09:22:10.737743",734784
4517,4522,5,734.55,"Delivered","2023-11-15 03:59:33.761626",736526
3938,5937,8,3780.4,"Delivered","2023-03-09 19:52:30.106256",736526
9947,5761,1,55.83,"Delivered","2023-08-24 15:42:16.350797",736526
6146,6552,3,598.47,"Delivered","2023-04-27 11:39:06.868193",737545
